Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
TPLPLASTEH,4,1,3,25520,25.52,"56.974998474121094, 33.314998626708984, 12.704999923706055, 30.100000381469727","37.95500183105469, 20.809999465942383, 6.28000020980835, 91.5999984741211"
TRACXN,0,0,0,0,0.0,,
TREEHOUSE,3,0,3,-40657,-40.66,"35.849998474121094, 15.600000381469727, 5.699999809265137","18.25, 9.100000381469727, 3.200000047683716"
TREJHARA,1,1,0,85658,85.66,9.0,33.349998474121094
TREL,0,0,0,0,0.0,,
TRENT,3,2,1,126661,126.66,"66.42914581298828, 94.71499633789062, 615.2999877929688","47.690040588378906, 297.8999938964844, 2048.60009765625"
TRF,9,2,7,85020,85.02,"589.75, 323.6000061035156, 264.1499938964844, 180.0500030517578, 320.54998779296875, 227.39999389648438, 119.55000305175781, 74.75, 171.39999389648438","393.6499938964844, 240.9499969482422, 167.5500030517578, 114.69999694824219, 227.3000030517578, 138.8000030517578, 84.3499984741211, 276.1499938964844, 600.25"
TRIDENT,4,2,2,140453,140.45,"2.575000047683716, 0.9150000214576721, 5.914999961853027, 6.949999809265137","1.840000033378601, 2.944999933242798, 4.25, 28.0"
TRIGYN,4,3,1,186439,186.44,"12.449999809265137, 8.949999809265137, 37.95000076293945, 34.0","8.25, 29.350000381469727, 123.1500015258789, 103.5"
TRIL,4,0,4,-35532,-35.53,"15.309000968933105, 11.493000984191895, 27.155000686645508, 13.25","11.385001182556152, 8.248499870300293, 20.239999771118164, 8.899999618530273"
TRITURBINE,1,0,1,-14130,-14.13,110.0,58.5
TRIVENI,4,2,2,120568,120.57,"29.633407592773438, 27.65418243408203, 20.450000762939453, 54.5","96.21236419677734, 13.449999809265137, 14.75, 192.60000610351562"
TRU,0,0,0,0,0.0,,
TTKHLTCARE,3,1,2,52708,52.71,"356.1000061035156, 1041.25, 518.5499877929688","1202.6500244140625, 780.1500244140625, 318.0"
TTKPRESTIG,2,2,0,148417,148.42,"9.245833396911621, 271.79998779296875","34.09583282470703, 866.844970703125"
TTL,2,1,1,82479,82.48,"22.100000381469727, 7.949999809265137","14.800000190734863, 31.899999618530273"
TTML,3,0,3,-27587,-27.59,"15.619257926940918, 11.94662094116211, 7.224236965179443","10.046981811523438, 8.231771469116211, 5.406217098236084"
TV18BRDCST,5,0,5,-57024,-57.02,"75.48788452148438, 39.245121002197266, 35.5, 23.899999618530273, 40.900001525878906","34.95603561401367, 23.075273513793945, 24.25, 15.600000381469727, 28.75"
TVSELECT,3,2,1,140781,140.78,"43.75, 16.649999618530273, 100.8499984741211","27.350000381469727, 66.8499984741211, 302.6499938964844"
TVSHLTD,3,2,1,125096,125.1,"514.6500244140625, 32.72095489501953, 3668.74658203125","349.92498779296875, 99.75848388671875, 11510.4501953125"
TVSMOTOR,6,3,3,173785,173.79,"62.224998474121094, 11.350000381469727, 59.849998474121094, 37.900001525878906, 422.0, 335.8999938964844","43.625, 36.82500076293945, 41.0, 130.10000610351562, 297.54998779296875, 1032.25"
TVSSCS,0,0,0,0,0.0,,
TVSSRICHAK,2,1,1,64998,65.0,"3320.800048828125, 1407.199951171875","2414.10009765625, 4821.39990234375"
TVTODAY,1,1,0,70983,70.98,62.70000076293945,211.5500030517578
TVVISION,1,1,0,63213,63.21,1.399999976158142,4.400000095367432
UBL,1,1,0,76077,76.08,91.55000305175781,319.20001220703125
UCAL,0,0,0,0,0.0,,
UCOBANK,9,2,7,72887,72.89,"18.899999618530273, 38.25, 28.299999237060547, 69.6500015258789, 72.94999694824219, 51.0, 38.79999923706055, 20.850000381469727, 17.75","59.099998474121094, 27.700000762939453, 92.8499984741211, 51.849998474121094, 53.04999923706055, 36.900001525878906, 25.950000762939453, 13.0, 12.350000381469727"
UDS,0,0,0,0,0.0,,
UFLEX,4,1,3,31093,31.09,"70.8499984741211, 202.39999389648438, 300.6000061035156, 211.0500030517578","218.3000030517578, 140.89999389648438, 194.0500030517578, 138.39999389648438"
UFO,2,0,2,-16402,-16.4,"511.3500061035156, 390.3500061035156","380.1000061035156, 270.8500061035156"
UGARSUGAR,3,0,3,-25982,-25.98,"12.800000190734863, 10.5, 32.75","9.25, 7.599999904632568, 23.100000381469727"
UGROCAP,0,0,0,0,0.0,,
UJJIVANSFB,2,0,2,-20580,-20.58,"29.850000381469727, 22.25","19.799999237060547, 14.800000190734863"
ULTRACEMCO,1,1,0,73910,73.91,902.5,3140.35009765625
UMAEXPORTS,0,0,0,0,0.0,,
UMANGDAIRY,0,0,0,0,0.0,,
UMESLTD,6,1,5,113858,113.86,"3.6500000953674316, 5.099999904632568, 2.700000047683716, 1.7999999523162842, 1.649999976158142, 6.849999904632568","23.549999237060547, 3.299999952316284, 2.0, 1.2999999523162842, 1.100000023841858, 3.5"
UNICHEMLAB,1,0,1,-7502,-7.5,87.83999633789062,65.16000366210938
UNIDT,0,0,0,0,0.0,,
UNIENTER,5,3,2,168831,168.83,"26.501413345336914, 17.43514060974121, 36.45000076293945, 71.8499984741211, 50.849998474121094","14.396445274353027, 55.9917106628418, 112.1500015258789, 39.0, 156.64999389648438"
UNIINFO,1,0,1,-7864,-7.86,30.5,22.0
UNIONBANK,6,2,4,99503,99.5,"116.9000015258789, 207.85000610351562, 137.39999389648438, 89.75, 63.04999923706055, 31.799999237060547","388.8999938964844, 133.10000610351562, 94.0, 65.75, 37.150001525878906, 106.30000305175781"
UNIPARTS,0,0,0,0,0.0,,
UNITECH,7,2,5,124089,124.09,"166.5, 34.900001525878906, 29.950000762939453, 26.049999237060547, 14.0, 7.599999904632568, 1.25","116.80000305175781, 107.3499984741211, 19.350000381469727, 18.399999618530273, 7.949999809265137, 5.650000095367432, 5.599999904632568"
UNITEDPOLY,4,2,2,156388,156.39,"8.916666030883789, 5.599999904632568, 2.5833330154418945, 11.350000381469727","5.0833330154418945, 4.166666030883789, 7.916666030883789, 45.5"
UNITEDTEA,0,0,0,0,0.0,,
UNIVAFOODS,7,2,5,107341,107.34,"9.149999618530273, 5.400000095367432, 7.949999809265137, 5.349999904632568, 4.099999904632568, 2.6500000953674316, 1.350000023841858","5.0, 19.649999618530273, 4.849999904632568, 3.700000047683716, 2.8499999046325684, 1.9500000476837158, 4.849999904632568"
UNIVASTU,1,0,1,-7619,-7.62,45.849998474121094,34.20000076293945
UNIVCABLES,3,3,0,183929,183.93,"35.099998474121094, 26.5, 118.0999984741211","108.0, 84.30000305175781, 358.6000061035156"
UNIVPHOTO,0,0,0,0,0.0,,
UNOMINDA,2,1,1,55078,55.08,"3.769368886947632, 8.96987247467041","11.813897132873535, 5.736141204833984"
UPL,2,1,1,51631,51.63,"76.63333129882812, 476.8666687011719","232.36666870117188, 326.5"
URAVI,2,2,0,139887,139.89,"52.07500076293945, 157.5","176.0, 543.5"
URJA,3,2,1,193903,193.9,"1.100829005241394, 3.9246950149536133, 9.600000381469727","5.264834880828857, 2.6324169635772705, 34.45000076293945"
USHAMART,5,3,2,196004,196.0,"27.399999618530273, 31.450000762939453, 16.25, 11.5, 19.75","86.75, 22.299999237060547, 10.199999809265137, 38.29999923706055, 67.30000305175781"
USK,0,0,0,0,0.0,,
UTIAMC,1,0,1,-9105,-9.11,994.5999755859375,685.0499877929688
UTKARSHBNK,0,0,0,0,0.0,,
UTTAMSUGAR,5,2,3,134889,134.89,"65.39215850830078, 35.10020446777344, 12.0, 86.94999694824219, 77.44999694824219","26.781936645507812, 26.060699462890625, 50.25, 51.5, 276.45001220703125"
V2RETAIL,4,1,3,46211,46.21,"37.25, 287.6499938964844, 158.60000610351562, 84.6500015258789","27.549999237060547, 172.10000610351562, 111.0999984741211, 300.3999938964844"
VADILALIND,1,1,0,68326,68.33,532.0,1767.1500244140625
VAIBHAVGBL,7,2,5,87586,87.59,"57.38999938964844, 44.150001525878906, 3.5999999046325684, 165.08999633789062, 96.86000061035156, 61.45000076293945, 468.0","41.939998626708984, 32.20000076293945, 11.319999694824219, 119.55000305175781, 70.04000091552734, 213.80999755859375, 335.75"
VAISHALI,1,1,0,81600,81.6,25.0,90.69999694824219
VAKRANGEE,4,1,3,17477,17.48,"4.12434720993042, 0.7873640060424805, 31.02869987487793, 32.65933609008789","1.1321280002593994, 2.3993659019470215, 18.54267692565918, 20.26649284362793"
VALIANTLAB,0,0,0,0,0.0,,
VALIANTORG,2,0,2,-20839,-20.84,"1547.3499755859375, 739.8499755859375","1008.5, 477.3999938964844"
VARDHACRLC,2,1,1,53268,53.27,"6.5, 8.449999809265137","4.400000095367432, 26.049999237060547"
VARDMNPOLY,5,2,3,134584,134.58,"3.244999885559082, 7.039999961853027, 3.9100000858306885, 1.2050000429153442, 0.33500000834465027","10.524999618530273, 4.664999961853027, 2.2950000762939453, 0.7649999856948853, 1.409999966621399"
VARROC,1,1,0,61164,61.16,181.85000610351562,554.2000122070312
VASCONEQ,3,1,2,46755,46.75,"40.67170715332031, 31.75, 9.649999618530273","30.03143310546875, 22.850000381469727, 29.5"
VASWANI,5,2,3,122933,122.93,"5.699999809265137, 3.799999952316284, 4.099999904632568, 12.149999618530273, 6.300000190734863","3.9000000953674316, 2.0999999046325684, 12.350000381469727, 8.75, 25.950000762939453"
VBL,0,0,0,0,0.0,,
VCL,1,0,1,-7826,-7.83,2.299999952316284,1.649999976158142
VEDL,7,3,4,160759,160.76,"59.415000915527344, 313.8999938964844, 217.9499969482422, 163.89999389648438, 89.8499984741211, 184.4499969482422, 92.19999694824219","186.61749267578125, 234.0500030517578, 154.85000610351562, 98.6500015258789, 274.95001220703125, 137.89999389648438, 301.8500061035156"
VENKEYS,5,1,4,46049,46.05,"102.30000305175781, 341.6666564941406, 223.03334045410156, 2770.89990234375, 1598.949951171875","65.69999694824219, 249.0, 858.5499877929688, 2059.550048828125, 844.7000122070312"
VENUSPIPES,0,0,0,0,0.0,,
VENUSREM,1,0,1,-7444,-7.44,164.25,120.94999694824219
VERANDA,0,0,0,0,0.0,,
VERTOZ,1,0,1,-12844,-12.84,98.57499694824219,58.0
VESUVIUS,3,1,2,39514,39.51,"247.0, 184.8000030517578, 98.25","170.0, 97.25, 295.3500061035156"
VETO,3,1,2,42788,42.79,"74.55000305175781, 45.79999923706055, 112.19999694824219","50.599998474121094, 140.64999389648438, 83.25"
VGUARD,2,1,1,53349,53.35,"33.349998474121094, 210.60000610351562","100.5392837524414, 155.14999389648438"
VHL,2,2,0,140343,140.34,"124.0, 546.0","385.04998779296875, 2066.0"
VIDHIING,0,0,0,0,0.0,,
VIJAYA,0,0,0,0,0.0,,
VIJIFIN,2,0,2,-27226,-27.23,"5.699999809265137, 3.9000000953674316","3.700000047683716, 1.9500000476837158"
VIKASECO,4,1,3,38148,38.15,"1.1919150352478027, 6.984180927276611, 6.809264183044434, 2.2489309310913086","3.699312925338745, 4.297956943511963, 4.46662712097168, 1.6242280006408691"
VIKASLIFE,2,1,1,93154,93.15,"1.9559789896011353, 6.741888046264648","8.406551361083984, 4.57782506942749"
VIMTALABS,5,3,2,223614,223.61,"22.350000381469727, 20.049999237060547, 75.05000305175781, 117.19999694824219, 85.0","15.050000190734863, 102.69999694824219, 226.4499969482422, 59.70000076293945, 256.70001220703125"
VINATIORGA,3,2,1,124549,124.55,"37.900001525878906, 234.14999389648438, 1979.75","130.5749969482422, 706.3499755859375, 1470.5999755859375"
VINDHYATEL,4,2,2,119323,119.32,"134.4499969482422, 142.10000610351562, 693.5, 740.0999755859375","98.9000015258789, 476.54998779296875, 433.70001220703125, 2233.800048828125"
VINEETLAB,0,0,0,0,0.0,,
VINNY,2,1,1,77672,77.67,"1.818181037902832, 1.660079002380371","1.3438730239868164, 6.119565010070801"
VINYLINDIA,3,1,2,44079,44.08,"3.8499999046325684, 57.79999923706055, 514.25","12.449999809265137, 41.650001525878906, 315.95001220703125"
VIPCLOTHNG,2,1,1,58544,58.54,"12.264578819274902, 45.661293029785156","40.05841064453125, 30.299999237060547"
VIPIND,5,2,3,127632,127.63,"21.3700008392334, 7.800000190734863, 92.44999694824219, 98.0999984741211, 463.54998779296875","13.359999656677246, 30.15999984741211, 66.55000305175781, 357.1499938964844, 240.14999389648438"
VIPULLTD,6,1,5,31510,31.51,"12.850000381469727, 6.050000190734863, 52.150001525878906, 36.900001525878906, 23.5, 15.300000190734863","9.449999809265137, 20.25, 38.099998474121094, 27.649999618530273, 12.600000381469727, 11.25"
VIRINCHI,0,0,0,0,0.0,,
VISAKAIND,7,2,5,88706,88.71,"22.969999313354492, 14.779999732971191, 16.1200008392334, 81.75, 53.470001220703125, 46.59000015258789, 124.62999725341797","13.550000190734863, 8.25, 54.15999984741211, 53.18000030517578, 26.950000762939453, 163.8000030517578, 87.9000015258789"
VISESHINFO,5,1,4,161840,161.84,"3.954545021057129, 0.43636301159858704, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612","2.7409090995788574, 0.27727198600769043, 0.20000000298023224, 0.10000000149011612, 0.699999988079071"
VISHNU,1,0,1,-11219,-11.22,57.97999954223633,35.9900016784668
VISHWARAJ,0,0,0,0,0.0,,
VIVIDHA,7,1,6,36244,36.24,"5.318182945251465, 51.63751220703125, 2.25, 1.2999999523162842, 0.44999998807907104, 0.550000011920929, 1.0","20.877277374267578, 25.237506866455078, 1.2000000476837158, 0.949999988079071, 0.30000001192092896, 0.4000000059604645, 0.75"
VLEGOV,0,0,0,0,0.0,,
VLSFINANCE,5,4,1,270800,270.8,"14.149999618530273, 7.699999809265137, 12.649999618530273, 41.95000076293945, 37.95000076293945","48.5, 23.149999618530273, 41.04999923706055, 30.450000762939453, 126.5999984741211"
VMART,5,2,3,113716,113.72,"176.10000610351562, 540.5, 2103.35009765625, 2918.14990234375, 2211.85009765625","534.7999877929688, 1899.75, 1421.3499755859375, 2162.300048828125, 1640.800048828125"
VOLTAMP,2,2,0,122356,122.36,"395.45001220703125, 1120.0","1208.0, 3495.699951171875"
VOLTAS,4,3,1,416417,416.42,"9.416000366210938, 60.0, 96.4000015258789, 283.45001220703125","103.6500015258789, 180.9499969482422, 67.0, 908.0999755859375"
VPRPL,0,0,0,0,0.0,,
VRLLOG,3,1,2,36568,36.57,"361.0, 286.6499938964844, 164.6999969482422","258.5, 154.39999389648438, 494.29998779296875"
VSSL,4,2,2,128533,128.53,"5.8994598388671875, 6.008708953857422, 66.0, 31.174999237060547","4.206096172332764, 20.884817123413086, 49.45000076293945, 102.1500015258789"
VSTIND,0,0,0,0,0.0,,
VSTTILLERS,2,1,1,50046,50.05,"1167.6500244140625, 1325.5999755859375","668.4500122070312, 4115.85009765625"
VTL,3,3,0,188442,188.44,"13.180000305175781, 41.130001068115234, 169.3699951171875","41.7400016784668, 129.75, 510.2200012207031"
WABAG,5,1,4,19355,19.35,"182.0749969482422, 698.0, 574.8499755859375, 298.5, 215.0500030517578","589.9749755859375, 449.29998779296875, 387.95001220703125, 197.0500030517578, 82.3499984741211"
WALCHANNAG,4,1,3,42407,42.41,"118.0, 72.19999694824219, 184.1999969482422, 50.900001525878906","86.3499984741211, 53.79999923706055, 132.64999389648438, 165.39999389648438"
WANBURY,7,2,5,133017,133.02,"116.55000305175781, 40.599998474121094, 33.400001525878906, 39.849998474121094, 21.700000762939453, 21.399999618530273, 49.45000076293945","78.94999694824219, 29.100000381469727, 24.399999618530273, 24.950000762939453, 14.449999809265137, 98.44999694824219, 158.75"
WEALTH,2,1,1,56592,56.59,"84.59998321533203, 87.30000305175781","60.65998840332031, 270.6000061035156"
WEBELSOLAR,6,4,2,356278,356.28,"174.02499389648438, 57.025001525878906, 26.25, 6.300000190734863, 22.200000762939453, 87.55000305175781","119.19999694824219, 178.375, 18.850000381469727, 33.150001525878906, 75.19999694824219, 369.75"
WEIZMANIND,4,3,1,230967,230.97,"1.3507750034332275, 6.349999904632568, 45.849998474121094, 24.149999618530273","4.211240768432617, 27.549999237060547, 33.900001525878906, 77.3499984741211"
WEL,2,1,1,79664,79.66,"49.3125, 29.53125","31.625, 118.6500015258789"
WELCORP,5,2,3,98182,98.18,"73.69999694824219, 98.6500015258789, 115.69999694824219, 87.05000305175781, 79.75","221.85000610351562, 69.0999984741211, 58.349998474121094, 62.04999923706055, 265.1000061035156"
WELENT,7,2,5,91527,91.53,"72.05000305175781, 42.29999923706055, 37.150001525878906, 24.0, 14.550000190734863, 13.399999618530273, 106.44999694824219","45.599998474121094, 163.0500030517578, 19.799999237060547, 11.649999618530273, 9.050000190734863, 44.95000076293945, 76.30000305175781"
WELINV,4,2,2,120711,120.71,"75.1500015258789, 43.849998474121094, 17.100000381469727, 167.25","45.70000076293945, 25.5, 60.79999923706055, 519.7000122070312"
WELSPUNLIV,7,3,4,168353,168.35,"6.715000152587891, 2.134999990463257, 5.789999961853027, 4.204999923706055, 69.6500015258789, 52.650001525878906, 31.149999618530273","4.474999904632568, 8.354999542236328, 4.179999828338623, 12.914999008178711, 51.54999923706055, 21.600000381469727, 96.4000015258789"
WENDT,1,1,0,70144,70.14,1866.300048828125,6308.4501953125
WESTLIFE,0,0,0,0,0.0,,
WEWIN,4,1,3,117769,117.77,"29.333332061767578, 20.0, 18.149999618530273, 18.0","19.600000381469727, 13.616669654846191, 13.050000190734863, 107.30000305175781"
WHEELS,2,1,1,53525,53.52,"33.8032341003418, 921.25","105.51042938232422, 673.5499877929688"
WHIRLPOOL,1,0,1,-8742,-8.74,265.6000061035156,185.9499969482422
WILLAMAGOR,5,2,3,107343,107.34,"43.70000076293945, 18.149999618530273, 34.900001525878906, 77.4000015258789, 24.399999618530273","32.70000076293945, 61.349998474121094, 111.44999694824219, 52.95000076293945, 14.899999618530273"
WINDLAS,0,0,0,0,0.0,,
WINDMACHIN,5,1,4,16711,16.71,"8.350000381469727, 27.899999618530273, 67.5999984741211, 23.0, 13.399999618530273","4.125, 19.0, 19.5, 16.25, 44.349998474121094"
WINSOME,5,2,3,1592407,1592.41,"12.0, 25.600000381469727, 2.5, 0.75, 0.15000000596046448","7.900000095367432, 18.950000762939453, 1.850000023841858, 2.5999999046325684, 7.849999904632568"
WIPL,2,0,2,-16470,-16.47,"62.0, 60.0","43.75, 43.0"
WIPRO,4,2,2,100674,100.67,"121.11750793457031, 55.3275032043457, 137.47503662109375, 591.9000244140625","76.47750091552734, 168.54379272460938, 417.8999938964844, 416.04998779296875"
WOCKPHARMA,8,2,6,65864,65.86,"384.2200622558594, 183.95181274414062, 82.41188049316406, 482.57965087890625, 929.7609252929688, 693.4950561523438, 325.5453796386719, 240.9499969482422","245.48416137695312, 101.6321029663086, 270.88067626953125, 1460.50634765625, 646.4815673828125, 499.44921875, 159.1544952392578, 153.89999389648438"
WONDERLA,3,1,2,42970,42.97,"373.3500061035156, 276.45001220703125, 131.85000610351562","269.95001220703125, 139.60000610351562, 414.6499938964844"
WORTH,1,0,1,-6872,-6.87,84.0,60.79999923706055
WSI,2,1,1,110995,110.99,"28.649999618530273, 0.8999999761581421","20.549999237060547, 4.650000095367432"
WSTCSTPAPR,5,3,2,274147,274.15,"17.753999710083008, 85.55000305175781, 47.849998474121094, 228.64999389648438, 188.6999969482422","98.5, 52.20000076293945, 182.25, 130.9499969482422, 631.8499755859375"
XCHANGING,3,1,2,43498,43.5,"37.349998474121094, 21.049999237060547, 38.0","22.5, 13.850000381469727, 117.80000305175781"
XELPMOC,0,0,0,0,0.0,,
XPROINDIA,1,0,1,-12958,-12.96,16.899999618530273,10.600000381469727
YAARI,5,0,5,-66106,-66.11,"229.154541015625, 96.52538299560547, 90.66970825195312, 45.09242248535156, 31.367019653320312","141.31942749023438, 47.33026123046875, 31.851884841918945, 29.949722290039062, 19.950000762939453"
YASHO,0,0,0,0,0.0,,
YATHARTH,0,0,0,0,0.0,,
YATRA,0,0,0,0,0.0,,
YESBANK,6,2,4,84649,84.65,"17.889999389648438, 15.4399995803833, 82.79000091552734, 354.3999938964844, 194.10000610351562, 14.699999809265137","12.239999771118164, 47.650001525878906, 273.2200012207031, 183.64999389648438, 108.75, 10.800000190734863"
YUKEN,0,0,0,0,0.0,,
ZAGGLE,0,0,0,0,0.0,,
ZEEL,3,1,2,38361,38.36,"53.71631622314453, 367.8999938964844, 293.04998779296875","168.39999389648438, 265.5, 123.94999694824219"
ZEELEARN,2,0,2,-21879,-21.88,"21.149999618530273, 6.900000095367432","15.600000381469727, 3.299999952316284"
ZEEMEDIA,4,2,2,100585,100.59,"6.985982894897461, 11.171270370483398, 18.399999618530273, 5.349999904632568","3.9658100605010986, 33.793094635009766, 12.0, 16.600000381469727"
ZENITHEXPO,6,1,5,50235,50.23,"85.0, 71.0, 53.0, 51.20000076293945, 38.599998474121094, 47.849998474121094","62.0, 52.25, 36.79999923706055, 38.0, 153.9499969482422, 31.950000762939453"
ZENITHSTL,2,0,2,-20567,-20.57,"13.875, 4.400000095367432","9.100000381469727, 2.9000000953674316"
ZENSARTECH,5,3,2,175244,175.24,"19.065000534057617, 15.805000305175781, 7.739999771118164, 28.5, 123.8499984741211","12.770000457763672, 11.800000190734863, 23.549999237060547, 87.68000030517578, 415.8999938964844"
ZENTEC,2,1,1,57585,57.58,"63.599998474121094, 90.9000015258789","22.75, 328.1499938964844"
ZFCVINDIA,3,2,1,120748,120.75,"1029.300048828125, 127.0, 1039.25","699.8499755859375, 400.1000061035156, 3297.35009765625"
ZIMLAB,0,0,0,0,0.0,,
ZODIAC,2,1,1,46200,46.2,"12.0, 9.300000190734863","5.775000095367432, 28.700000762939453"
ZODIACLOTH,3,0,3,-21345,-21.34,"220.24444580078125, 197.0, 129.60000610351562","164.91111755371094, 139.0500030517578, 96.0999984741211"
ZOMATO,0,0,0,0,0.0,,
