Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
AUSOMENT,3,2,1,271.4999771118164
AUTOAXLES,7,3,4,1212.0002746582031
AUTOIND,6,2,4,-605.0000381469727
AVADHSUGAR,3,2,1,1555.5001831054688
AVANTIFEED,3,2,1,2088.1668090820312
AVG,1,1,0,510.99998474121094
AVROIND,5,3,2,295.16130447387695
AVTNPL,2,1,1,22.000045776367188
AWHCL,0,0,0,0.0
AWL,0,0,0,0.0
AXISBANK,1,1,0,1449.5001220703125
AXISCADES,4,2,2,26.000099182128906
AXITA,0,0,0,0.0
AYMSYNTEX,3,1,2,-163.49994659423828
BAFNAPH,1,0,1,-56.5000057220459
BAGFILMS,4,1,3,-52.5
BAJAJ-AUTO,4,3,0,26301.50146484375
BAJAJCON,3,2,0,845.9998321533203
BAJAJELEC,5,2,2,394.80224609375
BAJAJFINSV,3,2,0,4271.550598144531
BAJAJHCARE,1,0,0,0.0
BAJAJHIND,6,2,4,-184.2503309249878
BAJAJHLDNG,2,2,0,17442.000732421875
BAJFINANCE,2,1,0,20960.0
BALAJITELE,5,1,3,-177.50003814697266
BALAMINES,3,1,2,-657.5
BALAXI,2,2,0,33.89999866485596
BALKRISHNA,2,1,1,298.9999771118164
BALKRISIND,2,0,1,-2515.0
BALMLAWRIE,5,1,3,-192.35694885253906
BALPHARMA,2,0,2,-273.0000400543213
BALRAMCHIN,5,3,2,1452.9999542236328
BANARBEADS,4,1,3,-8.50006103515625
BANARISUG,2,2,0,12165.499877929688
BANCOINDIA,4,2,2,608.9999008178711
BANDHANBNK,2,0,1,-1591.500244140625
BANG,5,1,4,-294.9999713897705
BANKA,3,1,2,-0.19998550415039062
BANKBARODA,5,2,3,135.79978942871094
